time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.pose.position.x,.pose.pose.position.y,.pose.pose.position.z,.pose.pose.orientation.x,.pose.pose.orientation.y,.pose.pose.orientation.z,.pose.pose.orientation.w,.pose.covariance
1975/03/10/09:58:14.450481,1493,163645094,450481072,map,-25998.3800535,-92990.3311838,-6.07298660278,0.000477340829488,-0.00166434996888,0.867500546455,0.497433215603,"(0.0009409870410188333, 0.00013660872136381482, 0.0, 0.0, 0.0, -8.982653899666787e-05, 0.00013660872136381499, 0.0007874583478609494, 0.0, 0.0, 0.0, -5.232840735957766e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -8.982653899666789e-05, -5.2328407359577654e-05, 0.0, 0.0, 0.0, 2.321869004263372e-05)"
1975/03/10/09:58:14.474579,1494,163645094,474579101,map,-25998.5535997,-92990.0348926,-6.07298660278,0.000477605386012,-0.00166427407047,0.867579606727,0.497295312743,"(0.0009437457824079552, 0.0001369719642336845, 0.0, 0.0, 0.0, -9.021239638248751e-05, 0.0001369719642336847, 0.0007899439915792518, 0.0, 0.0, 0.0, -5.257842859682824e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.021239638248754e-05, -5.257842859682822e-05, 0.0, 0.0, 0.0, 2.3282966481715854e-05)"
1975/03/10/09:58:14.490666,1495,163645094,490665966,map,-25998.7190737,-92989.7524751,-6.07298660278,0.00047785357793,-0.00166420282552,0.867653759935,0.497165922962,"(0.0009464518970849448, 0.00013729476237290175, 0.0, 0.0, 0.0, -9.057541474700943e-05, 0.00013729476237290194, 0.0007924244490702869, 0.0, 0.0, 0.0, -5.281627458588254e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.057541474700946e-05, -5.281627458588251e-05, 0.0, 0.0, 0.0, 2.3341647693869596e-05)"
1975/03/10/09:58:14.514798,1496,163645094,514797510,map,-25998.8923189,-92989.4570696,-6.07298660278,0.000478100217594,-0.00166413198645,0.8677274334,0.497037325973,"(0.0009576451509681864, 0.00013960595835560232, 0.0, 0.0, 0.0, -9.201618640651501e-05, 0.00013960595835560248, 0.0008011117103500766, 0.0, 0.0, 0.0, -5.368180378061743e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.201618640651503e-05, -5.3681803780617405e-05, 0.0, 0.0, 0.0, 2.3551163462676417e-05)"
1975/03/10/09:58:14.530883,1497,163645094,530883374,map,-25999.0644149,-92989.1618492,-6.06992292404,0.00107302368763,-0.00182455027734,0.867771295934,0.496959251438,"(0.000951669553846565, 0.0001358180868098817, 0.0, 0.0, 0.0, -9.098551048010656e-05, 0.00013581808680988185, 0.0007986599808413418, 0.0, 0.0, 0.0, -5.306438184366009e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.098551048010657e-05, -5.306438184366006e-05, 0.0, 0.0, 0.0, 2.3389321330109665e-05)"
1975/03/10/09:58:14.555019,1498,163645094,555018544,map,-25999.2363442,-92988.8672465,-6.06992292404,0.00107317279613,-0.00182446257796,0.867811907224,0.496888330831,"(0.0009506038213985924, 0.00013353420451772764, 0.0, 0.0, 0.0, -9.069305583766635e-05, 0.00013353420451772777, 0.000799536815295581, 0.0, 0.0, 0.0, -5.2886122832087466e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.069305583766638e-05, -5.288612283208744e-05, 0.0, 0.0, 0.0, 2.334574109621821e-05)"
1975/03/10/09:58:14.571083,1499,163645094,571082928,map,-25999.4081076,-92988.573209,-6.06992292404,0.0010733343991,-0.00182436751134,0.867855917177,0.496811459869,"(0.000954035153388158, 0.0001325415657553405, 0.0, 0.0, 0.0, -9.103134250682214e-05, 0.00013254156575534068, 0.0008035508973323886, 0.0, 0.0, 0.0, -5.308262465823722e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.103134250682216e-05, -5.3082624658237196e-05, 0.0, 0.0, 0.0, 2.3397436207959225e-05)"
1975/03/10/09:58:14.595212,1500,163645094,595212244,map,-25999.5797266,-92988.2796825,-6.06992292404,0.00107346599945,-0.00182429008021,0.867891753066,0.49674885465,"(0.000961641781386193, 0.00013276614129734073, 0.0, 0.0, 0.0, -9.191948266731737e-05, 0.0001327661412973409, 0.0008104502466878712, 0.0, 0.0, 0.0, -5.3605641508061827e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.191948266731738e-05, -5.36056415080618e-05, 0.0, 0.0, 0.0, 2.352698554066508e-05)"
1975/03/10/09:58:14.611304,1501,163645094,611303596,map,-25999.7512093,-92987.9866067,-6.06992292404,0.00107361044012,-0.00182420507937,0.867931082034,0.496680134971,"(0.0009731846944639308, 0.00013419690802579933, 0.0, 0.0, 0.0, -9.329557705999814e-05, 0.0001341969080257995, 0.000819996555286045, 0.0, 0.0, 0.0, -5.441793734663329e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.329557705999814e-05, -5.441793734663327e-05, 0.0, 0.0, 0.0, 2.3720985486403006e-05)"
1975/03/10/09:58:14.627390,1502,163645094,627390331,map,-25999.9127963,-92987.7107891,-6.06506156921,0.00172740578925,-0.00148109924072,0.867962832327,0.496623946375,"(0.0009594221594562291, 0.00013217748034866048, 0.0, 0.0, 0.0, -9.14028884402501e-05, 0.00013217748034866065, 0.0008085110679330601, 0.0, 0.0, 0.0, -5.333363518738271e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.14028884402501e-05, -5.3333635187382705e-05, 0.0, 0.0, 0.0, 2.3423024726569495e-05)"
1975/03/10/09:58:14.651519,1503,163645094,651519472,map,-26000.0841339,-92987.4185845,-6.06506156921,0.00172750241761,-0.00148098653564,0.867995231945,0.496567316419,"(0.0009561883578756292, 0.00013249136304830929, 0.0, 0.0, 0.0, -9.10410881946134e-05, 0.00013249136304830945, 0.0008049300425874802, 0.0, 0.0, 0.0, -5.314508082040188e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.10410881946134e-05, -5.314508082040187e-05, 0.0, 0.0, 0.0, 2.3372283944937576e-05)"
1975/03/10/09:58:14.667605,1504,163645094,667604607,map,-26000.2467443,-92987.141372,-6.06506156921,0.00172758950288,-0.00148088494865,0.868024430697,0.49651627378,"(0.0009532270369602847, 0.00013263202583989794, 0.0, 0.0, 0.0, -9.071022362654662e-05, 0.00013263202583989808, 0.0008018303954711197, 0.0, 0.0, 0.0, -5.2974430153645584e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.07102236265466e-05, -5.297443015364557e-05, 0.0, 0.0, 0.0, 2.332732244653769e-05)"
1975/03/10/09:58:14.691733,1505,163645094,691733089,map,-26000.418185,-92986.8493024,-6.06506156921,0.00172767737646,-0.00148078242982,0.868053892748,0.496464763804,"(0.0009594646232529405, 0.00013464867632692455, 0.0, 0.0, 0.0, -9.158738459848116e-05, 0.00013464867632692466, 0.0008058221445732523, 0.0, 0.0, 0.0, -5.3510997096371e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.158738459848114e-05, -5.351099709637098e-05, 0.0, 0.0, 0.0, 2.3460225426151808e-05)"
1975/03/10/09:58:14.707821,1506,163645094,707821482,map,-26000.5816536,-92986.5709082,-6.06506156921,0.00172776426819,-0.00148068104436,0.86808302461,0.49641382414,"(0.0009655626719723093, 0.00013655790993428391, 0.0, 0.0, 0.0, -9.241408725600503e-05, 0.000136557909934284, 0.0008098098122437321, 0.0, 0.0, 0.0, -5.401801723164063e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.241408725600502e-05, -5.4018017231640604e-05, 0.0, 0.0, 0.0, 2.3581680003118637e-05)"
1975/03/10/09:58:14.731950,1507,163645094,731950097,map,-26000.7521515,-92986.2795223,-6.05449056625,0.00105079122587,-0.00272086401512,0.868100633762,0.49637967565,"(0.0009579156012730375, 0.0001341048288992354, 0.0, 0.0, 0.0, -9.129643229392746e-05, 0.00013410482889923545, 0.0008056648784624662, 0.0, 0.0, 0.0, -5.341849852971184e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.129643229392746e-05, -5.341849852971181e-05, 0.0, 0.0, 0.0, 2.341233332573147e-05)"
1975/03/10/09:58:14.748035,1508,163645094,748035489,map,-26000.9142603,-92986.0023099,-6.05449056625,0.00105092023599,-0.00272081418821,0.868124168909,0.49633851361,"(0.0009507136530751451, 0.00013181798641004428, 0.0, 0.0, 0.0, -9.027727249496922e-05, 0.00013181798641004433, 0.0008017152407087646, 0.0, 0.0, 0.0, -5.2871319152845654e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.027727249496923e-05, -5.2871319152845633e-05, 0.0, 0.0, 0.0, 2.3262527874483774e-05)"
1975/03/10/09:58:14.772165,1509,163645094,772165492,map,-26001.0850002,-92985.711001,-6.05449056625,0.0010510814796,-0.00272075190203,0.868153582231,0.496287064506,"(0.0009530838236401614, 0.00013183968429311013, 0.0, 0.0, 0.0, -9.059988922449873e-05, 0.00013183968429311018, 0.0008046032094475073, 0.0, 0.0, 0.0, -5.310109456700204e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.059988922449874e-05, -5.310109456700202e-05, 0.0, 0.0, 0.0, 2.331889928859888e-05)"
1975/03/10/09:58:14.788252,1510,163645094,788251676,map,-26001.2480461,-92985.4326977,-6.05449056625,0.00105123947219,-0.00272069086103,0.86818240021,0.496236649898,"(0.0009554175185178838, 0.00013184415659137734, 0.0, 0.0, 0.0, -9.090530397516626e-05, 0.0001318441565913774, 0.0008074426508805, 0.0, 0.0, 0.0, -5.3318353448645745e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.090530397516627e-05, -5.3318353448645724e-05, 0.0, 0.0, 0.0, 2.337043880810521e-05)"
1975/03/10/09:58:14.812356,1511,163645094,812356188,map,-26001.4189715,-92985.1414833,-6.05449056625,0.00105148104288,-0.00272059750894,0.868226458496,0.496159560529,"(0.0009662840910458857, 0.00013397677837657867, 0.0, 0.0, 0.0, -9.230225936442532e-05, 0.00013397677837657867, 0.0008163341591171536, 0.0, 0.0, 0.0, -5.4170002563258916e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.230225936442535e-05, -5.417000256325889e-05, 0.0, 0.0, 0.0, 2.3574691022589585e-05)"
1975/03/10/09:58:14.828443,1512,163645094,828443183,map,-26001.5835601,-92984.8624006,-6.04577207565,0.000799824719024,-0.00252189262343,0.868286197438,0.496056528711,"(0.0009534589576699567, 0.0001309814916185423, 0.0, 0.0, 0.0, -9.049420075415464e-05, 0.0001309814916185423, 0.000807066128049538, 0.0, 0.0, 0.0, -5.3131608711917416e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.049420075415468e-05, -5.3131608711917396e-05, 0.0, 0.0, 0.0, 2.329415454037963e-05)"
1975/03/10/09:58:14.852563,1513,163645094,852562770,map,-26001.7571159,-92984.5683197,-6.04577207565,0.000800121287461,-0.0025217985468,0.868344527562,0.495954415033,"(0.0009508952859773167, 0.00013051874351960606, 0.0, 0.0, 0.0, -9.019321852284122e-05, 0.00013051874351960606, 0.0008051895872928186, 0.0, 0.0, 0.0, -5.297661878429447e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.019321852284127e-05, -5.297661878429445e-05, 0.0, 0.0, 0.0, 2.325610348348383e-05)"
1975/03/10/09:58:14.868649,1514,163645094,868648756,map,-26001.9222962,-92984.2884943,-6.04577207565,0.000800409267824,-0.00252170715771,0.868401159144,0.495855248167,"(0.0009485597440592375, 0.00012998081092742853, 0.0, 0.0, 0.0, -8.992049138802396e-05, 0.00012998081092742859, 0.0008036186372930533, 0.0, 0.0, 0.0, -5.2838390033193085e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -8.992049138802401e-05, -5.283839003319307e-05, 0.0, 0.0, 0.0, 2.3222827352772534e-05)"
1975/03/10/09:58:14.892778,1515,163645094,892777488,map,-26002.0956758,-92983.9949699,-6.04577207565,0.000800732109538,-0.00252160466252,0.868464635216,0.495744064732,"(0.0009552226592063209, 0.00013146946994676336, 0.0, 0.0, 0.0, -9.083922230831191e-05, 0.00013146946994676341, 0.0008087572732180611, 0.0, 0.0, 0.0, -5.339960888009435e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.083922230831198e-05, -5.339960888009433e-05, 0.0, 0.0, 0.0, 2.3364466488215866e-05)"
1975/03/10/09:58:14.908863,1516,163645094,908863130,map,-26002.2614045,-92983.7144997,-6.04577207565,0.000801068430336,-0.00252149783962,0.868530749105,0.495628225787,"(0.000961732185488281, 0.00013291545253712843, 0.0, 0.0, 0.0, -9.170696912851113e-05, 0.00013291545253712854, 0.0008137927792260697, 0.0, 0.0, 0.0, -5.393186477304162e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.17069691285112e-05, -5.393186477304161e-05, 0.0, 0.0, 0.0, 2.3494217146058464e-05)"
1975/03/10/09:58:14.932995,1517,163645094,932995329,map,-26002.4346608,-92983.4214956,-6.04577207565,0.000801388852644,-0.00252139602049,0.868593725904,0.495517849989,"(0.0009764057131398065, 0.00013643187138384335, 0.0, 0.0, 0.0, -9.357001682992257e-05, 0.0001364318713838435, 0.0008246726643372123, 0.0, 0.0, 0.0, -5.504975127725902e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.357001682992264e-05, -5.5049751277259e-05, 0.0, 0.0, 0.0, 2.3756902128933155e-05)"
1975/03/10/09:58:14.949083,1518,163645094,949082826,map,-26002.6008854,-92983.1405048,-6.04577207565,0.000801686961535,-0.00252130125153,0.868652306842,0.495415149299,"(0.0009907728147650497, 0.00014000067787410894, 0.0, 0.0, 0.0, -9.534452969793002e-05, 0.0001400006778741091, 0.0008351971902465525, 0.0, 0.0, 0.0, -5.611702228745468e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.534452969793009e-05, -5.611702228745466e-05, 0.0, 0.0, 0.0, 2.399981596245568e-05)"
1975/03/10/09:58:14.973165,1519,163645094,973165150,map,-26002.7716349,-92982.8534137,-6.04520750046,0.000645217058737,-0.00201342232998,0.86872398595,0.495292000805,"(0.000999392540500403, 0.00012625626933249496, 0.0, 0.0, 0.0, -9.530112837212821e-05, 0.00012625626933249518, 0.0008588826249607865, 0.0, 0.0, 0.0, -5.609902015687041e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.530112837212826e-05, -5.609902015687039e-05, 0.0, 0.0, 0.0, 2.3980040272842198e-05)"
1975/03/10/09:58:14.989253,1520,163645094,989253099,map,-26002.9423818,-92982.5664063,-6.04520750046,0.000645493680573,-0.00201333366338,0.868792026861,0.495172640488,"(0.0010079312744878171, 0.0001124687804527361, 0.0, 0.0, 0.0, -9.525132334246248e-05, 0.00011246878045273631, 0.0008825452394647449, 0.0, 0.0, 0.0, -5.6079599908724676e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.525132334246253e-05, -5.6079599908724655e-05, 0.0, 0.0, 0.0, 2.3960928890125663e-05)"
1975/03/10/09:58:15.013392,1521,163645095,13391827,map,-26003.1131656,-92982.2793338,-6.04520750046,0.000645722770279,-0.0020132602007,0.868848366107,0.495073778884,"(0.001024304172599217, 0.0001032949625662094, 0.0, 0.0, 0.0, -9.638940252731315e-05, 0.00010329496256620967, 0.0009089529609398683, 0.0, 0.0, 0.0, -5.676335743352781e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.63894025273132e-05, -5.6763357433527795e-05, 0.0, 0.0, 0.0, 2.411228848618453e-05)"
1975/03/10/09:58:15.029478,1522,163645095,29478022,map,-26003.2839457,-92981.9923453,-6.04520750046,0.000645938525016,-0.00201319098788,0.868901417522,0.494980662706,"(0.0010403796909774013, 9.395648480187537e-05, 0.0, 0.0, 0.0, -9.745292275038047e-05, 9.395648480187563e-05, 0.0009352558232336735, 0.0, 0.0, 0.0, -5.740499904374891e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.745292275038051e-05, -5.740499904374889e-05, 0.0, 0.0, 0.0, 2.424958738469277e-05)"
1975/03/10/09:58:15.053579,1523,163645095,53579162,map,-26003.4551621,-92981.7054961,-6.0404458046,0.000643717901817,-0.00119851004886,0.86896353763,0.494874246118,"(0.001043805086217072, 7.708600232900892e-05, 0.0, 0.0, 0.0, -9.654329715825105e-05, 7.708600232900916e-05, 0.0009571100171410299, 0.0, 0.0, 0.0, -5.687763038511773e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.65432971582511e-05, -5.687763038511773e-05, 0.0, 0.0, 0.0, 2.4098219261606317e-05)"
1975/03/10/09:58:15.069664,1524,163645095,69664279,map,-26003.6263468,-92981.4186911,-6.0404458046,0.000643848153319,-0.00119844008186,0.869017315939,0.494779803345,"(0.0010474246364029515, 6.0341791867029824e-05, 0.0, 0.0, 0.0, -9.569929642951412e-05, 6.034179186703005e-05, 0.0009790321903799001, 0.0, 0.0, 0.0, -5.6391134324156564e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.569929642951419e-05, -5.639113432415656e-05, 0.0, 0.0, 0.0, 2.396236521358934e-05)"
1975/03/10/09:58:15.093791,1525,163645095,93791176,map,-26003.7975236,-92981.1318185,-6.0404458046,0.000643951264592,-0.0011983846808,0.869059883524,0.494705031358,"(0.0010595097247911092, 4.859501495445679e-05, 0.0, 0.0, 0.0, -9.619958198353858e-05, 4.8595014954457016e-05, 0.001003918585464716, 0.0, 0.0, 0.0, -5.670055439219243e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.619958198353864e-05, -5.670055439219242e-05, 0.0, 0.0, 0.0, 2.4027985333448953e-05)"
1975/03/10/09:58:15.109878,1526,163645095,109877731,map,-26003.9686875,-92980.8449385,-6.0404458046,0.000644023781023,-0.00119834571131,0.869089817918,0.494652441207,"(0.0010753449537310408, 3.906821846695491e-05, 0.0, 0.0, 0.0, -9.724459989108374e-05, 3.9068218466955144e-05, 0.0010301196176715586, 0.0, 0.0, 0.0, -5.7333319068594985e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.724459989108378e-05, -5.7333319068594985e-05, 0.0, 0.0, 0.0, 2.4168371543235864e-05)"
1975/03/10/09:58:15.134009,1527,163645095,134008904,map,-26004.139833,-92980.5580477,-6.0404458046,0.000644087937667,-0.00119831122956,0.869116299596,0.49460591078,"(0.0010947489065632214, 3.16546745458275e-05, 0.0, 0.0, 0.0, -9.877441871977728e-05, 3.1654674545827715e-05, 0.001057572349339919, 0.0, 0.0, 0.0, -5.8253656718474665e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.877441871977732e-05, -5.8253656718474665e-05, 0.0, 0.0, 0.0, 2.437088890345297e-05)"
1975/03/10/09:58:15.150095,1528,163645095,150094878,map,-26004.310351,-92980.2709673,-6.03439569473,0.000157724148779,-0.00208134257109,0.869122778594,0.494591992317,"(0.0010926295561511457, 1.1090514861496504e-05, 0.0, 0.0, 0.0, -9.695195821580302e-05, 1.1090514861496695e-05, 0.0010769860431899998, 0.0, 0.0, 0.0, -5.714380561075777e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.695195821580306e-05, -5.714380561075777e-05, 0.0, 0.0, 0.0, 2.4082488071814342e-05)"
1975/03/10/09:58:15.174229,1529,163645095,174228951,map,-26004.4808133,-92979.9837976,-6.03439569473,0.000157748668944,-0.0020813407128,0.869128605294,0.494581753198,"(0.0010999169092723875, -3.860331172154503e-06, 0.0, 0.0, 0.0, -9.669061794550126e-05, -3.860331172154313e-06, 0.0010997597007492456, 0.0, 0.0, 0.0, -5.696752501916345e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.66906179455013e-05, -5.696752501916345e-05, 0.0, 0.0, 0.0, 2.403822365447852e-05)"
1975/03/10/09:58:15.190316,1530,163645095,190315826,map,-26004.651359,-92979.6967341,-6.03439569473,0.000157759155261,-0.002081339918,0.86913109711,0.494577374303,"(0.0011072192676200687, -1.8788385930611098e-05, 0.0, 0.0, 0.0, -9.644547715376882e-05, -1.8788385930610932e-05, 0.0011225435804592355, 0.0, 0.0, 0.0, -5.680278542942663e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.644547715376885e-05, -5.680278542942662e-05, 0.0, 0.0, 0.0, 2.3998222876682506e-05)"
1975/03/10/09:58:15.214452,1531,163645095,214451564,map,-26004.8218477,-92979.4095801,-6.03439569473,0.000157763612447,-0.00208133958015,0.869132156245,0.494575513059,"(0.001122643923471976, -2.887427365061688e-05, 0.0, 0.0, 0.0, -9.743223650958934e-05, -2.887427365061673e-05, 0.001148226065349881, 0.0, 0.0, 0.0, -5.7374085286585137e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.743223650958935e-05, -5.737408528658512e-05, 0.0, 0.0, 0.0, 2.4134364639587455e-05)"
1975/03/10/09:58:15.230539,1532,163645095,230538594,map,-26004.9924055,-92979.1225238,-6.03439569473,0.000157765669669,-0.00208133942422,0.869132645089,0.494574653997,"(0.0011378133747530473, -3.910122471483791e-05, 0.0, 0.0, 0.0, -9.835684820567842e-05, -3.910122471483778e-05, 0.0011738193736310519, 0.0, 0.0, 0.0, -5.7909488144337896e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.835684820567842e-05, -5.790948814433788e-05, 0.0, 0.0, 0.0, 2.4258360749699712e-05)"
1975/03/10/09:58:15.254667,1533,163645095,254667165,map,-26005.1629088,-92978.8353784,-6.03439569473,0.000157763288922,-0.00208133960468,0.869132079368,0.494575648157,"(0.001160431723610929, -4.489148801483496e-05, 0.0, 0.0, 0.0, -0.00010030961485360402, -4.489148801483483e-05, 0.001202067338345805, 0.0, 0.0, 0.0, -5.905866915233135e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.00010030961485360402, -5.905866915233135e-05, 0.0, 0.0, 0.0, 2.45163664980203e-05)"
1975/03/10/09:58:15.270754,1534,163645095,270754341,map,-26005.3334723,-92978.5483254,-6.03439569473,0.000157787966499,-0.002081337734,0.869137943287,0.494565343181,"(0.001182724450860459, -5.086656874388509e-05, 0.0, 0.0, 0.0, -0.00010216317019693003, -5.0866568743884966e-05, 0.0012301988597399778, 0.0, 0.0, 0.0, -6.014946371503111e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.00010216317019693001, -6.0149463715031105e-05, 0.0, 0.0, 0.0, 2.4754401649822485e-05)"
