time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.pose.position.x,.pose.pose.position.y,.pose.pose.position.z,.pose.pose.orientation.x,.pose.pose.orientation.y,.pose.pose.orientation.z,.pose.pose.orientation.w,.pose.covariance
1975/03/10/09:58:16.734972,310,163645096,700840000,map,-26017.5117188,-92958.1640625,-5.96185016632,0.00103700523552,-0.000420078321368,0.870030819495,0.492996069126,"(0.4993900680541992, -0.8286023139953613, 0.0, 0.0, 0.0, 0.0, -0.8286023139953613, 1.3842806243896484, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:16.839534,311,163645096,801840000,map,-26018.4609375,-92956.578125,-5.95728635788,0.00107161724868,-0.000545303013967,0.870251278119,0.492606597733,"(0.4355941438674927, -0.7233014106750488, 0.0, 0.0, 0.0, 0.0, -0.7233014106750488, 1.210477294921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:16.952117,312,163645096,901840000,map,-26019.3300781,-92955.1328125,-5.95046520233,0.00142776894554,-0.000686323706663,0.870465458316,0.492226968071,"(0.3340589427947998, -0.5546789169311523, 0.0, 0.0, 0.0, 0.0, -0.5546789169311523, 0.9304556274414062, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:17.040589,313,163645097,1840000,map,-26020.4023438,-92953.34375,-5.94037485123,0.00117286492169,-0.00142040984717,0.870571493105,0.492038504398,"(0.3392288112640381, -0.5609579086303711, 0.0, 0.0, 0.0, 0.0, -0.5609579086303711, 0.9370245361328124, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:17.145163,314,163645097,101839000,map,-26021.0976562,-92952.203125,-5.93496513367,0.00166936770754,-0.000274494458648,0.870632528504,0.491931030447,"(0.44679171085357666, -0.7403354644775391, 0.0, 0.0, 0.0, 0.0, -0.7403354644775391, 1.2361673736572265, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:17.249690,315,163645097,200839000,map,-26022.1484375,-92950.46875,-5.93701934814,0.00169974581136,0.000403178778674,0.870786458713,0.491658282805,"(0.3487963104248047, -0.5765223503112793, 0.0, 0.0, 0.0, 0.0, -0.5765223503112793, 0.9623255157470703, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:17.346188,316,163645097,299839000,map,-26022.2929688,-92950.2265625,-5.93347597122,0.000888225115396,4.31804922903e-07,0.871049246913,0.491194874355,"(0.5232797288894653, -0.8679389953613281, 0.0, 0.0, 0.0, 0.0, -0.8679389953613281, 1.4490274810791015, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:17.442707,317,163645097,400839000,map,-26023.6152344,-92948.03125,-5.92818498611,0.00077222218089,-5.83864918241e-05,0.871352700375,0.490656565101,"(0.25227147579193115, -0.4162411689758301, 0.0, 0.0, 0.0, 0.0, -0.4162411689758301, 0.6961836242675781, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:17.547244,318,163645097,501839000,map,-26024.8261719,-92946.03125,-5.92285680771,0.00138937126861,-0.000520962767788,0.871495483547,0.490401295187,"(0.4875175380706787, -0.8103246688842773, 0.0, 0.0, 0.0, 0.0, -0.8103246688842773, 1.3563341522216796, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:17.635666,319,163645097,601839000,map,-26025.3671875,-92945.1328125,-5.91047763824,0.0011854256447,-0.00182958160741,0.871587134595,0.490235761613,"(0.36875945568084717, -0.6117815971374512, 0.0, 0.0, 0.0, 0.0, -0.6117815971374512, 1.0243982696533203, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:17.740199,320,163645097,701839000,map,-26026.2304688,-92943.703125,-5.90843057632,0.00113355474381,-0.00177893170603,0.871638345903,0.490145055738,"(0.416965069770813, -0.6905546188354492, 0.0, 0.0, 0.0, 0.0, -0.6905546188354492, 1.1530794525146484, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:17.844767,321,163645097,801839000,map,-26026.9960938,-92942.46875,-5.90406656265,0.000912609683551,-0.00148579224058,0.87169520394,0.490045339705,"(0.3263617181777954, -0.5397815704345703, 0.0, 0.0, 0.0, 0.0, -0.5397815704345703, 0.9021791839599609, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:17.941212,322,163645097,900839000,map,-26027.6621094,-92941.3671875,-5.90452718735,0.000801060244323,-0.00107036899209,0.87165688586,0.490114748722,"(0.41474205493927, -0.6881113052368164, 0.0, 0.0, 0.0, 0.0, -0.6881113052368164, 1.1511072540283203, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:18.053814,323,163645098,1839000,map,-26029.2617188,-92938.71875,-5.89811515808,0.000892259749526,-0.000537924606235,0.871464192949,0.490458008825,"(0.3847000026702881, -0.6422934532165527, 0.0, 0.0, 0.0, 0.0, -0.6422934532165527, 1.0818914794921874, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:18.142252,324,163645098,101839000,map,-26029.4453125,-92938.421875,-5.89443397522,0.000375054653663,-0.00101940878309,0.87122653582,0.490879960626,"(0.4115075492858887, -0.6851420402526855, 0.0, 0.0, 0.0, 0.0, -0.6851420402526855, 1.1502260589599609, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:18.230720,325,163645098,201838000,map,-26030.4511719,-92936.765625,-5.88420963287,0.000302812518804,-0.000703795860976,0.870904662475,0.491451421622,"(0.5045786523818969, -0.8379511833190918, 0.0, 0.0, 0.0, 0.0, -0.8379511833190918, 1.4010347747802734, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:18.351380,326,163645098,301838000,map,-26031.4121094,-92935.1640625,-5.88693284988,0.000690588837552,-0.00086553687851,0.870628420816,0.491939940846,"(0.27105623722076416, -0.45273303985595703, 0.0, 0.0, 0.0, 0.0, -0.45273303985595703, 0.7657389068603515, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:18.447864,327,163645098,400838000,map,-26032.4277344,-92933.4765625,-5.8763923645,0.000611601037456,-0.00162090664085,0.870331751681,0.492462859478,"(0.20840496063232422, -0.3462038040161133, 0.0, 0.0, 0.0, 0.0, -0.3462038040161133, 0.5846056365966796, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:18.544376,328,163645098,501838000,map,-26033.4296875,-92931.796875,-5.87286043167,0.000760897028471,-0.00165185922551,0.87003569216,0.492985361125,"(0.35798222064971924, -0.6002006530761719, 0.0, 0.0, 0.0, 0.0, -0.6002006530761719, 1.015897216796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:18.640857,329,163645098,601838000,map,-26033.8984375,-92931.015625,-5.8708691597,0.000527894063727,-0.00182157932121,0.869834374428,0.493340219042,"(0.25174278259277344, -0.4192543029785156, 0.0, 0.0, 0.0, 0.0, -0.4192543029785156, 0.7077478790283203, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:18.745387,330,163645098,700838000,map,-26034.4355469,-92930.125,-5.86642217636,0.000383325434917,-0.00210317733111,0.869609243523,0.493735920206,"(0.45448774337768555, -0.7588672637939453, 0.0, 0.0, 0.0, 0.0, -0.7588672637939453, 1.2766298675537109, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:18.849891,331,163645098,801838000,map,-26035.5292969,-92928.296875,-5.86360120773,0.00100820734959,-0.00113432461243,0.869347536982,0.494198895366,"(0.4648454809188843, -0.782196044921875, 0.0, 0.0, 0.0, 0.0, -0.782196044921875, 1.3259691619873046, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:18.938367,332,163645098,901838000,map,-26036.5,-92926.6484375,-5.85434484482,0.000648398845115,-0.00197685620775,0.869028594265,0.494757486632,"(0.3379206085205078, -0.570030689239502, 0.0, 0.0, 0.0, 0.0, -0.570030689239502, 0.97125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:19.034886,333,163645099,2838000,map,-26037.546875,-92924.875,-5.84695100784,0.000322956161373,-0.00238581958921,0.868779851208,0.495192678542,"(0.41071099281311035, -0.695103645324707, 0.0, 0.0, 0.0, 0.0, -0.695103645324707, 1.1861414337158203, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:19.139448,334,163645099,100838000,map,-26038.5117188,-92923.2421875,-5.8430352211,0.000856460184319,-0.00185995438426,0.868538560111,0.495617313476,"(0.3125374937057495, -0.5314102172851562, 0.0, 0.0, 0.0, 0.0, -0.5314102172851562, 0.9133657836914062, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:19.235947,335,163645099,201837000,map,-26039.4277344,-92921.6875,-5.83530712128,0.00121218983741,-0.0021395195705,0.86842867377,0.495808030619,"(0.28341859817504883, -0.48316001892089844, 0.0, 0.0, 0.0, 0.0, -0.48316001892089844, 0.8335203552246093, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:19.348526,336,163645099,301837000,map,-26039.9589844,-92920.7890625,-5.82829475403,0.000401113253711,-0.00298088596192,0.868464577738,0.495742046979,"(0.21843117713928223, -0.3700752258300781, 0.0, 0.0, 0.0, 0.0, -0.3700752258300781, 0.6367716217041015, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:19.436997,337,163645099,401837000,map,-26040.4296875,-92919.9921875,-5.8254070282,-0.000798497847525,-0.00292329506078,0.868506202177,0.495669046559,"(0.2770327949523926, -0.47115135192871094, 0.0, 0.0, 0.0, 0.0, -0.47115135192871094, 0.8111299896240234, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:19.541559,338,163645099,500837000,map,-26041.7871094,-92917.6796875,-5.81805992126,-0.00071729914061,-0.00222343733335,0.868155643521,0.496286525593,"(0.21944087982177735, -0.37356090545654297, 0.0, 0.0, 0.0, 0.0, -0.37356090545654297, 0.6458525085449218, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:19.670213,339,163645099,600837000,map,-26042.5019531,-92916.46875,-5.81713962555,5.75718808208e-05,-0.00263909606813,0.868155531954,0.496285199074,"(0.03484028816223145, -0.056838035583496094, 0.0, 0.0, 0.0, 0.0, -0.056838035583496094, 0.10240692138671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:19.742603,340,163645099,702837000,map,-26043.3496094,-92915.0390625,-5.81297540665,0.00117262801965,-0.00270693619259,0.868068771368,0.496435221506,"(0.22730177879333496, -0.39194726943969727, 0.0, 0.0, 0.0, 0.0, -0.39194726943969727, 0.6859583282470703, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:19.863204,341,163645099,801837000,map,-26044.3984375,-92913.2265625,-5.79981660843,0.00199777640511,-0.00210444272711,0.867625005865,0.497210625257,"(0.08619231224060059, -0.14648723602294922, 0.0, 0.0, 0.0, 0.0, -0.14648723602294922, 0.2589048767089844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:19.959699,342,163645099,902837000,map,-26044.8300781,-92912.5625,-5.79622173309,0.00118581910308,-0.00303248786201,0.868044292483,0.496476086353,"(0.08992451667785645, -0.14918136596679688, 0.0, 0.0, 0.0, 0.0, -0.14918136596679688, 0.2571977996826172, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:20.048213,343,163645100,2837000,map,-26045.7851562,-92910.921875,-5.78537368774,0.00115981592236,-0.00327846740537,0.867637088151,0.497185839953,"(0.22362476825714112, -0.37790727615356445, 0.0, 0.0, 0.0, 0.0, -0.37790727615356445, 0.6483702087402343, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:20.152722,344,163645100,101837000,map,-26046.6933594,-92909.3515625,-5.77807617188,0.00130346843983,-0.00275393186264,0.867300979819,0.497774763287,"(0.1049324893951416, -0.1791682243347168, 0.0, 0.0, 0.0, 0.0, -0.1791682243347168, 0.3159021759033203, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:20.249252,345,163645100,201836000,map,-26047.5507812,-92907.8671875,-5.76746702194,0.00108936145628,-0.00277290269228,0.866900069913,0.498473109012,"(0.077054443359375, -0.13137006759643555, 0.0, 0.0, 0.0, 0.0, -0.13137006759643555, 0.23400062561035156, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:20.345754,346,163645100,301836000,map,-26048.3105469,-92906.5625,-5.75827550888,0.000356738473754,-0.00360430805831,0.866658083517,0.498889421551,"(0.022242846488952635, -0.038730621337890625, 0.0, 0.0, 0.0, 0.0, -0.038730621337890625, 0.07848495483398438, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:20.450257,347,163645100,401836000,map,-26049.3417969,-92904.7109375,-5.74659585953,0.00092070338525,-0.00331296611618,0.865882178545,0.500236202119,"(0.043368163108825686, -0.0814814567565918, 0.0, 0.0, 0.0, 0.0, -0.0814814567565918, 0.1649736785888672, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:20.546719,348,163645100,501836000,map,-26049.9628906,-92903.703125,-5.7409620285,0.00171910147037,-0.00311344196263,0.865829069389,0.500327345862,"(0.002552928924560547, -0.00010061264038085938, 0.0, 0.0, 0.0, 0.0, -0.00010061264038085938, 0.0027040863037109376, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:20.635231,349,163645100,602836000,map,-26050.7402344,-92902.3671875,-5.73345375061,0.00200653523683,-0.0036660280992,0.865233997013,0.501350880184,"(0.003388228416442871, -0.0017523765563964844, 0.0, 0.0, 0.0, 0.0, -0.0017523765563964844, 0.0059599304199218755, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:20.731724,350,163645100,701836000,map,-26051.6953125,-92900.640625,-5.71407604218,0.0022565228741,-0.00378438393931,0.864116147906,0.503273167029,"(0.0025363588333129883, -7.295608520507812e-05, 0.0, 0.0, 0.0, 0.0, -7.295608520507812e-05, 0.0026544952392578126, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:20.836243,351,163645100,801836000,map,-26052.5097656,-92899.203125,-5.69917964935,0.0023038460666,-0.00324271904435,0.86315760498,0.504918951221,"(0.003314080238342285, -0.001678466796875, 0.0, 0.0, 0.0, 0.0, -0.001678466796875, 0.005969467163085938, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:20.932747,352,163645100,901836000,map,-26053.3261719,-92897.7265625,-5.68981075287,0.00129144390968,-0.0041902072372,0.861919193882,0.507026746698,"(0.002680840492248535, -0.000377655029296875, 0.0, 0.0, 0.0, 0.0, -0.000377655029296875, 0.00329345703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:21.037273,353,163645101,836000,map,-26054.0019531,-92896.546875,-5.67941474915,0.001210107129,-0.00445955925678,0.860978768783,0.508619979616,"(0.014591755867004395, -0.026633262634277344, 0.0, 0.0, 0.0, 0.0, -0.026633262634277344, 0.06117576599121094, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:21.141825,354,163645101,100836000,map,-26055.0253906,-92894.6015625,-5.65632820129,0.00208451315823,-0.00444621217741,0.859046383133,0.511874240809,"(0.0025560283660888672, -0.00010776519775390625, 0.0, 0.0, 0.0, 0.0, -0.00010776519775390625, 0.0027231597900390626, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:21.214209,355,163645101,200836000,map,-26055.7324219,-92893.328125,-5.64967918396,0.00290041728402,-0.00389792167198,0.857879855701,0.513827412776,"(0.0025312328338623047, -6.0558319091796875e-05, 0.0, 0.0, 0.0, 0.0, -6.0558319091796875e-05, 0.00262969970703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:21.318756,356,163645101,300835000,map,-26056.4570312,-92891.9921875,-5.63845014572,0.00255483435986,-0.00406210661096,0.85645048698,0.516206882618,"(0.0027187490463256836, -0.0004868507385253906, 0.0, 0.0, 0.0, 0.0, -0.0004868507385253906, 0.0035890960693359376, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:21.431378,357,163645101,401835000,map,-26057.2402344,-92890.46875,-5.62538051605,0.00192367110857,-0.00430216988995,0.85462106974,0.519230784387,"(0.0032060766220092774, -0.0014891624450683594, 0.0, 0.0, 0.0, 0.0, -0.0014891624450683594, 0.0056509399414062505, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
